"","cohort","Country","Sex","B0_50100","B0_50110","B1_50100","B1_50110","compression.one_50100","compression.one_50110","compression.twoThird_50100","compression.twoThird_50110","postponement.one_50100","postponement.one_50110","postponement.twoThird_50100","postponement.twoThird_50110"
"119",1892,"Australia","Female",-5.16438662113113,-5.15878922134581,0.0859088172084153,0.0855817211382686,0.706396494251205,0.734842755058473,0.673785132999772,0.701016760764965,0.432991484361619,0.405988564058823,0.465600467088109,0.439813601520537
"120",1893,"Australia","Female",-5.16786133190007,-5.1664997244518,0.0858639734557249,0.0857804682732216,0.711550618338986,0.772963601076135,0.67872554823094,0.737372056489235,0.411940500876394,0.342639314080348,0.44476403424148,0.378232691100543
"121",1894,"Australia","Female",-5.19145824629802,-5.18740876199761,0.0861955920314982,0.0859698582399978,0.790731794385337,0.820491099797614,0.754106437395237,0.782574974042181,0.388482340662254,0.35534125664212,0.425108495706866,0.393259729371621
"122",1895,"Australia","Female",-5.20067023632325,-5.19835537764395,0.0861957768539331,0.0860561984407044,0.739939462653147,0.763312675041654,0.705685801486506,0.728029048286356,0.383391238703489,0.358554963821057,0.417644994037115,0.393839900098826
"123",1896,"Australia","Female",-5.2462519406717,-5.24294522059016,0.0869457763112289,0.0867459213453017,0.967812030107275,0.990181047633886,0.922566302586766,0.943974977146208,0.34096875840099,0.318461240400964,0.386220494810569,0.36467428994311
"124",1897,"Australia","Female",-5.27407014390449,-5.27294868962768,0.0873395888550219,0.087251576178936,1.1042911311273,1.14392449147761,1.05239484806465,1.09023626986251,0.306648178098946,0.26441133124051,0.358554361681993,0.318111358240603
"125",1898,"Australia","Female",-5.31064699392743,-5.31118159837251,0.0878988493754319,0.0879131480923665,1.30671491670104,1.34251893299482,1.2448314184927,1.27897561123888,0.268968926312546,0.228016738421978,0.330867733628672,0.291577241766412
"126",1899,"Australia","Female",-5.27351269049475,-5.27558362800967,0.0869362190409763,0.0870499663029501,0.998578811045025,1.06463264171165,0.951886145019028,1.01487960840731,0.288070153517257,0.207898355605856,0.334771091006569,0.257663344255036
"127",1900,"Australia","Female",-5.25895724809761,-5.2549239687207,0.0864706378097267,0.0862422766809349,0.845511335346249,0.860012792259859,0.806232838320867,0.820139034702436,0.283862940200304,0.269330847106701,0.323146873190183,0.309210583933407
"128",1901,"Australia","Female",-5.31837595154253,-5.32089960164843,0.0875829437988112,0.0877030227727099,1.00949405797123,1.06849592939123,0.962052151721743,1.01829657446452,0.230271305809602,0.159448103693013,0.277724143244836,0.209661748286841
"129",1902,"Australia","Female",-5.37535016446649,-5.37704385637625,0.0885326159370334,0.0885877619457137,1.32873606639361,1.37927560472579,1.26547068431504,1.3136358498268,0.189388697564343,0.131746454199099,0.252673168962513,0.197407978882701
"130",1903,"Australia","Female",-5.39300090054797,-5.39667506860079,0.0886613915653326,0.088827352383395,1.41694192368275,1.44942618673961,1.34923739203372,1.3801214816405,0.202820255135606,0.166631215204085,0.270545203769277,0.235958300191403
"131",1904,"Australia","Female",-5.38546570124519,-5.39304776369704,0.0882951670913625,0.0886907528841311,1.22005444768793,1.2953516376954,1.1620300933322,1.23366308078914,0.241490313250818,0.147997033409109,0.299529848574203,0.209705607722412
"132",1905,"Australia","Female",-5.41349045326492,-5.42062786202308,0.0886290912694792,0.0889970856756496,1.33605162751646,1.39651729107168,1.27217213351069,1.32965275413862,0.237253651721339,0.160200029260871,0.301151017395032,0.227086516346784
"133",1906,"Australia","Female",-5.42965333250345,-5.43698602476457,0.0887326339348122,0.0890999222309476,1.14444654394731,1.21256952988966,1.08974652778119,1.15454002906998,0.272802099069157,0.186588700802634,0.327515522374902,0.244636197635128
"134",1907,"Australia","Female",-5.44371227527193,-5.45409855928456,0.0888697101258874,0.0894173103768062,1.05506461290044,1.12656851112905,1.00461051818928,1.07257111764282,0.279627320622019,0.181647358949284,0.33009306090522,0.235661790328763
"135",1908,"Australia","Female",-5.45980814301654,-5.46960899433074,0.0890113351845993,0.0895316359971268,0.923319787650307,0.979581516281147,0.8791481307337,0.932603159232052,0.297717112741875,0.220002308549955,0.341897334401025,0.266993642341745
"136",1909,"Australia","Female",-5.4690821048809,-5.47557146183494,0.0889719457222898,0.0893017694194082,1.21933322350599,1.24454950631931,1.16079066592209,1.1846807189516,0.262479137831168,0.231135317319033,0.321037166424201,0.291021569199224
"137",1910,"Australia","Female",-5.48569208634929,-5.49477508554673,0.0891349503118119,0.0896081045000966,1.41738962976979,1.50171333604868,1.34905768095214,1.42919821984432,0.236303178552593,0.126747736983724,0.304655294820297,0.199288780006018
"138",1911,"Australia","Female",-5.50668090720927,-5.5157452061944,0.0893663280764093,0.0898436073565373,1.16565001152849,1.20351617425617,1.10942179950328,1.14531587124042,0.293598797090372,0.238138141170555,0.349841003113649,0.29635574649151
"139",1912,"Australia","Female",-5.51032336016691,-5.51985483931191,0.089211174817671,0.0897154464077153,0.830239015705633,0.877132962002705,0.790353163637466,0.834893578518127,0.344953135646445,0.27314821823494,0.384844179459527,0.315396776043436
"140",1913,"Australia","Female",-5.52235428664652,-5.53105046909431,0.0892261888592884,0.0896932972169633,0.794847127872902,0.823559730940776,0.756643746128642,0.783877838047115,0.350531167285531,0.301333425730739,0.388738820989168,0.341022307491226
"141",1914,"Australia","Female",-5.52732155902832,-5.53461010652439,0.0890871803499745,0.0894840281915684,0.874557978765317,0.868447536716793,0.832507098910465,0.82657275018336,0.345902938320453,0.344862753711123,0.387959876730765,0.386743783515058
"142",1915,"Australia","Female",-5.5661201164999,-5.56785557211608,0.0895995929013112,0.089674734100767,0.935950080092635,0.899155432853203,0.89065931437662,0.855586165239895,0.347488166816863,0.394581216798134,0.392786686799685,0.438155803468163
"143",1916,"Australia","Female",-5.60011179960729,-5.6049733498581,0.0900615086010502,0.0903046722662476,1.04191025713277,1.02231277252823,0.991192750462069,0.972446341599621,0.333643954905181,0.353546205219999,0.384372470342122,0.403422770607705
"144",1917,"Australia","Female",-5.61779894326077,-5.61847999301342,0.0901426576673451,0.0901565500008299,1.06177512919216,0.996682372900619,1.00995957433957,0.947965640074266,0.361227615655974,0.448777636693965,0.413053753668635,0.497500357660687
"145",1918,"Australia","Female",-5.63627516969013,-5.63636007179744,0.0901840656697888,0.090161966988805,1.07400203139468,1.00924064619819,1.02146518468229,0.959802561274262,0.394700820475947,0.484741402681955,0.44724741527661,0.534184505980644
"146",1919,"Australia","Female",-5.66576141170089,-5.6668287930992,0.0903598176470081,0.0904033989927605,1.19495831130446,1.15781636818929,1.13620581242784,1.10082854641636,0.423184749014592,0.470297463453296,0.481948899322976,0.527294503501778
"147",1920,"Australia","Female",-5.67700734353266,-5.67619197916184,0.090025599631371,0.0899635965409276,1.16048922025212,1.09499698374553,1.10339252809577,1.04106645732264,0.521723772742302,0.610732764040652,0.578827632214775,0.664665753958875
"148",1921,"Australia","Female",-5.73014925498685,-5.72859552487654,0.0904743536894937,0.0903714009836783,1.34664075389556,1.276320458896,1.27971381431828,1.21283125032646,0.599447859732702,0.697854488823388,0.666384009351283,0.761347702496437
"149",1922,"Australia","Female",-5.72961530158516,-5.72904944183065,0.0897771953215375,0.0897299286706899,1.32460201839464,1.25685258942122,1.25888093712963,1.19441718650387,0.715911994224228,0.809878218658255,0.781637231391386,0.872312917553089
"150",1923,"Australia","Female",-5.75015323461624,-5.74752992398663,0.0895229482401052,0.0893635855737767,1.37427153684,1.29977624521151,1.30589937016788,1.23506693704444,0.819487384789714,0.927952930430134,0.887861286229064,0.992658472644177
"151",1924,"Australia","Female",-5.76639954059956,-5.76559791555731,0.0891813492791971,0.0891207894839782,1.44299980715894,1.38829153307713,1.37106192303764,1.31901736936011,0.918989669020768,0.999607414116308,0.9909274773742,1.06887753529747
"152",1925,"Australia","Female",-5.79584359357739,-5.79482799889499,0.0890725609473372,0.08899837645393,1.37825854293887,1.36083696529351,1.30933389748006,1.29278897191442,1.0431407991437,1.06951642210785,1.11205999412955,1.13755766823845
"153",1926,"Australia","Female",-5.82569310244243,-5.82521011673111,0.0889124814517454,0.0888595787023785,1.34541999363259,1.31019511514148,1.27788507561275,1.24439493646988,1.19142109603384,1.24404833116186,1.25894505471295,1.30983486376686
"154",1927,"Australia","Female",-5.84560471286751,-5.84474133891786,0.0884951418581217,0.0884295558147186,1.35653357048486,1.34731387107693,1.28830443583447,1.27956359655778,1.33699262120279,1.35126784233933,1.40520658592072,1.41900228672955
"155",1928,"Australia","Female",-5.85866185558457,-5.86146349451512,0.0878834501471566,0.0880354842828809,1.32389666013159,1.34003750549307,1.25730125781453,1.27259785090797,1.49386688804895,1.45968052533346,1.56044186917779,1.52710115577555
"156",1929,"Australia","Female",-5.87646761204756,-5.87286761863885,0.0872665044657561,0.0870611675644142,1.25245087558694,1.22464316779806,1.18943770817029,1.16307315099439,1.66688925893779,1.71340144337891,1.72987570558114,1.77494281557246
"157",1930,"Australia","Female",-5.8754855744515,-5.87289507922713,0.0862686843671366,0.0861134300225686,1.18606962197817,1.17663495461724,1.12663343802912,1.11771914683909,1.80748005388357,1.82625456082055,1.86688546267798,1.8851390909428
"158",1931,"Australia","Female",-5.92685185234938,-5.92149552636358,0.0863781973077951,0.0860560198143291,1.16760506393859,1.14705373316298,1.10877243031187,1.0893448034221,1.91544197901722,1.96159448098628,1.97424050908764,2.01926805402641
"159",1932,"Australia","Female",-5.9499645115891,-5.94616964555195,0.0859709599498313,0.0857295921389902,1.31609005794152,1.29807034638068,1.24970472379162,1.23266020821998,1.9614805147738,2.00311507054568,2.02783532064242,2.06849348891548
"160",1933,"Australia","Female",-5.98371880897641,-5.98315875668526,0.0858820096367614,0.085844807985065,1.39675026997926,1.41172812081981,1.32611152674425,1.34037774948521,1.9953484921148,1.97185242040919,2.06595837886726,2.04317507903863
"161",1934,"Australia","Female",-5.98820853872078,-5.98785322894566,0.0852213654779616,0.0852027281425307,1.33344056111631,1.33712220387692,1.26624192030035,1.26975872994475,2.05228612066466,2.0431151825866,2.11945459999299,2.11044889552223
"162",1935,"Australia","Female",-6.01918440123068,-6.01768397920095,0.0851232019233492,0.0850252539613079,1.34321378848465,1.34168752844322,1.27542073095619,1.27401213447236,2.07842715400906,2.08464309349787,2.14619039800189,2.15228868775496
"163",1936,"Australia","Female",-6.02723703906605,-6.0231937707861,0.0845687447074058,0.0843223765187987,1.21656840783553,1.19638922026051,1.15539630868561,1.13629818856167,2.11623265603527,2.15923936298483,2.17737294094522,2.21929755119913
"164",1937,"Australia","Female",-6.05543052014321,-6.05738844841317,0.0844796835449377,0.0845933893795999,1.27146222656468,1.2892759774482,1.20749271285835,1.22439981503021,2.08114671756275,2.04083870280935,2.14508736535657,2.10568721815825
"165",1938,"Australia","Female",-6.06973150610511,-6.06334699479084,0.0840709269368936,0.0836747022051101,1.28851521863379,1.23116907185285,1.22385018851042,1.1694362074412,2.04975058701471,2.17403427228887,2.11438924955984,2.23573731481613
"166",1939,"Australia","Female",-6.09621248317321,-6.0945926870433,0.083991087434214,0.0838786946160145,1.35028786211311,1.36598640338031,1.28256873972407,1.29755052052823,1.95048962794811,1.93388784073372,2.01818665530635,2.00230250157776
"167",1940,"Australia","Female",-6.13058871951743,-6.1281195929298,0.0840936889499866,0.0839355201251023,1.58208373630636,1.586212105079,1.50262525620711,1.50663097654446,1.79575673555655,1.79928978327638,1.87520086851369,1.87885671935175
"168",1941,"Australia","Female",-6.15321554474963,-6.14903830181227,0.0839930361031974,0.083698390563508,1.40406190970315,1.41750453260637,1.33369302444364,1.34660560998513,1.74574264824512,1.74691958487783,1.81609592125928,1.81780343502557
"169",1942,"Australia","Female",-6.16050690152749,-6.15302536301057,0.0836918572159434,0.0831938090323741,1.31437393845211,1.29624091437773,1.24877898698747,1.23171072120382,1.65350718382506,1.72295035733949,1.71908764958827,1.78746493666479
"170",1943,"Australia","Female",-6.20211506032992,-6.20326392151859,0.0842301920035106,0.0842898026180654,1.36221645680533,1.3733207387331,1.29400804411654,1.30454984095402,1.50256897305842,1.47950369896186,1.57076661440431,1.548264424381
"171",1944,"Australia","Female",-6.21403372782752,-6.20910560734718,0.0841536548379114,0.083827048649156,1.41970078070237,1.39204278696982,1.34876568321175,1.32256481132935,1.35827228218211,1.43822049107779,1.42920048749961,1.50768981468779
"172",1945,"Australia","Female",-6.25114474648239,-6.24739779642109,0.084684453976431,0.0844289192912279,1.45755486325264,1.44580457567732,1.38453136014805,1.37345285709857,1.19023234192886,1.23242789911663,1.26325275358307,1.30477560560644
"173",1946,"Australia","Female",-6.28294788176719,-6.28319101509319,0.0851657554487915,0.0851943643557194,1.61408620200016,1.64611456772182,1.53305640261928,1.56354937789196,0.966022770783226,0.895445279277411,1.04705587861631,0.978015432561314
"174",1947,"Australia","Female",-6.31147894437319,-6.31017331405288,0.0855964350642125,0.0855730382530989,1.61639353766306,1.59378890073055,1.53513759218504,1.51365696125003,0.798721132285579,0.828923769305376,0.879983702072579,0.909061497374076
"175",1948,"Australia","Female",-6.34116912880822,-6.34506557341299,0.0860663558408472,0.0864147600325381,1.71918529630711,1.79240209328886,1.63262784957276,1.70222585566813,0.578591979374067,0.376613611541018,0.665161581079857,0.46680665313891
"176",1949,"Australia","Female",-6.35191681895237,-6.35192916645233,0.0861001623298619,0.0862228306315033,1.62253512934879,1.63522173652753,1.54099926171595,1.55308604433453,0.466714814068183,0.395179348384616,0.548263554892443,0.477329395637454
"177",1950,"Australia","Female",-6.36905150154826,-6.37008097293947,0.0862693835721545,0.0864617403651737,1.51186259132793,1.53693015717553,1.43592982661024,1.45977095486788,0.363671287664225,0.261492440316793,0.43961751305207,0.338667346940959
"178",1951,"Australia","Female",-6.39378696979957,-6.39435314877645,0.0865796788555902,0.0867623765617639,1.52552599712426,1.561375747408,1.44880556951927,1.48294010703298,0.233020143577193,0.0920244736991052,0.309756772797002,0.170479286462438
"179",1952,"Australia","Female",-6.41920656364301,-6.42078343905724,0.0868903340626272,0.0871633057103984,1.64338119482855,1.71149309105542,1.56054789923645,1.62537514091233,0.106314532053077,-0.117674134619577,0.189167934880466,-0.0315313512281676
"180",1953,"Australia","Female",-6.43195012548735,-6.4339418094924,0.0869285522799619,0.0872622526411313,1.45138390178145,1.45529322353165,1.37820224784583,1.38187039681114,0.142690305318673,0.0544728857386261,0.215889279772377,0.127915119327533
"181",1954,"Australia","Female",-6.435448049456,-6.43783132376898,0.0867673506551094,0.0871489473099267,1.40029796131607,1.45217898146678,1.32978397684374,1.37911571716389,0.130410562867574,-0.0792407868761131,0.200941171528555,-0.00615626264535507
"182",1955,"Australia","Female",-6.43125322479657,-6.43252568194069,0.0864254102195031,0.0867292342553469,1.13426255167013,1.16949940793013,1.07728003150731,1.1107940481347,0.237371424488465,0.0684036255616078,0.294365047971766,0.127123760031644
"183",1956,"Australia","Female",-6.42859324261196,-6.42822852313296,0.0860964041158992,0.0862629643733816,0.913478339473293,0.909364105618735,0.867663208532022,0.863752208492876,0.355135221826544,0.304998260450631,0.400956255556089,0.350617016419044
"184",1957,"Australia","Female",-6.43482386284638,-6.43351453298848,0.0859428976458448,0.0860248414940603,0.77001364960114,0.770285563171313,0.731384760879649,0.731652124071445,0.452449427333683,0.416036310637992,0.491080445837071,0.454672582937427
"185",1958,"Australia","Female",-6.44969129846287,-6.44962407106262,0.0859604894604767,0.0861169431348494,0.673337742164684,0.645865694972578,0.639489419357055,0.613347515090879,0.539873552685933,0.586222207344726,0.573721018406289,0.61873819972034
"186",1959,"Australia","Female",-6.45654545496801,-6.4557371858384,0.0857924355411773,0.0859032474914558,0.648824548003994,0.64272824824107,0.616200979818842,0.610392970623089,0.592671294189898,0.592175678761215,0.625292662691201,0.624508657581494
"187",1960,"Australia","Female",-6.46665364296152,-6.46593740337746,0.0856867672532553,0.0858088019152061,0.6038325217528,0.591581196453333,0.573444044874471,0.561783432716865,0.656524197280667,0.671491660941328,0.686908633039451,0.701284858461641
"188",1961,"Australia","Female",-6.47578136482793,-6.47568927174483,0.0855481420289825,0.0857004017291137,0.0572168844187431,0.0610255918647198,0.054375520587925,0.057992683906221,0.0914207989431546,0.0835272400742184,0.0942612467261839,0.0865594209478289
"189",1962,"Australia","Female",-6.47790150275895,-6.47426440820547,0.0852568321623989,0.0851886491492509,0.0704893444302783,0.0521177604255456,0.0669874120333418,0.0495282904025842,0.204583954990447,0.257822117778076,0.208083098133329,0.260407564999511
"190",1963,"Australia","Female",-6.50127696376118,-6.50209814140616,0.0854259412473649,0.0856382937513709,0.216385628209188,0.225586021624416,0.205586068026449,0.214316364223514,0.255140368696843,0.229875156061887,0.265938193801709,0.24114364849661
"191",1964,"Australia","Female",-6.50763635931776,-6.50514696010426,0.085210721720103,0.0852376463702218,0.255938398366325,0.244518079390375,0.243148930935007,0.232295355282716,0.362574210083892,0.387535157188523,0.375360562870632,0.399754133932184
"192",1965,"Australia","Female",-6.52191107505598,-6.52086700097297,0.0851727082062085,0.0852875104886001,0.34450509253989,0.341917691944801,0.32724199312122,0.324773898849379,0.44491126759106,0.4451764337676,0.462170996834779,0.462316778821872
